id: 1, arrivalTime: Aug 27 03:22:41 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 27 03:22:41 CDT 2017, serviceEndTime: Aug 27 04:02:41 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 103, arrivalTime: Aug 30 13:53:00 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 19:39:32 CDT 2017, serviceEndTime: Aug 30 21:19:32 CDT 2017, timeInQueue: 05:46:32, timeInSystem: 07:26:32
id: 105, arrivalTime: Aug 30 14:06:29 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 20:02:36 CDT 2017, serviceEndTime: Aug 30 21:22:36 CDT 2017, timeInQueue: 05:56:07, timeInSystem: 07:16:07
id: 116, arrivalTime: Aug 30 20:02:47 CDT 2017, serviceDuration: 30, priority: 3, serviceStartTime: Aug 30 21:19:32 CDT 2017, serviceEndTime: Aug 30 21:49:32 CDT 2017, timeInQueue: 01:16:45, timeInSystem: 01:46:45
id: 117, arrivalTime: Aug 30 20:05:25 CDT 2017, serviceDuration: 40, priority: 3, serviceStartTime: Aug 30 21:22:36 CDT 2017, serviceEndTime: Aug 30 22:02:36 CDT 2017, timeInQueue: 01:17:11, timeInSystem: 01:57:11
id: 118, arrivalTime: Aug 30 20:10:45 CDT 2017, serviceDuration: 50, priority: 2, serviceStartTime: Aug 30 21:49:32 CDT 2017, serviceEndTime: Aug 30 22:39:32 CDT 2017, timeInQueue: 01:38:47, timeInSystem: 02:28:47
id: 106, arrivalTime: Aug 30 14:24:12 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 22:02:36 CDT 2017, serviceEndTime: Aug 30 23:32:36 CDT 2017, timeInQueue: 07:38:24, timeInSystem: 09:08:24
id: 111, arrivalTime: Aug 30 15:59:18 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 22:39:32 CDT 2017, serviceEndTime: Aug 31 00:19:32 CDT 2017, timeInQueue: 06:40:14, timeInSystem: 08:20:14
id: 112, arrivalTime: Aug 30 16:45:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 23:32:36 CDT 2017, serviceEndTime: Aug 31 00:52:36 CDT 2017, timeInQueue: 06:46:45, timeInSystem: 08:06:45
id: 113, arrivalTime: Aug 30 16:47:15 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 00:19:32 CDT 2017, serviceEndTime: Aug 31 01:49:32 CDT 2017, timeInQueue: 07:32:17, timeInSystem: 09:02:17
id: 114, arrivalTime: Aug 30 16:48:17 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 00:52:36 CDT 2017, serviceEndTime: Aug 31 02:32:36 CDT 2017, timeInQueue: 08:04:19, timeInSystem: 09:44:19
id: 115, arrivalTime: Aug 30 17:39:35 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 01:49:32 CDT 2017, serviceEndTime: Aug 31 02:49:32 CDT 2017, timeInQueue: 08:09:57, timeInSystem: 09:09:57
id: 119, arrivalTime: Aug 30 20:18:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 02:32:36 CDT 2017, serviceEndTime: Aug 31 04:12:36 CDT 2017, timeInQueue: 06:13:45, timeInSystem: 07:53:45
id: 120, arrivalTime: Aug 30 20:46:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 02:49:32 CDT 2017, serviceEndTime: Aug 31 04:09:32 CDT 2017, timeInQueue: 06:02:56, timeInSystem: 07:22:56
id: 121, arrivalTime: Aug 30 20:48:34 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 04:09:32 CDT 2017, serviceEndTime: Aug 31 05:39:32 CDT 2017, timeInQueue: 07:20:58, timeInSystem: 08:50:58
id: 122, arrivalTime: Aug 30 21:01:39 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 04:12:36 CDT 2017, serviceEndTime: Aug 31 05:52:36 CDT 2017, timeInQueue: 07:10:57, timeInSystem: 08:50:57
id: 123, arrivalTime: Aug 30 21:46:42 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 05:39:32 CDT 2017, serviceEndTime: Aug 31 06:39:32 CDT 2017, timeInQueue: 07:52:50, timeInSystem: 08:52:50
id: 124, arrivalTime: Aug 30 22:41:09 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 05:52:36 CDT 2017, serviceEndTime: Aug 31 07:12:36 CDT 2017, timeInQueue: 07:11:27, timeInSystem: 08:31:27
id: 125, arrivalTime: Aug 30 23:03:55 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 06:39:32 CDT 2017, serviceEndTime: Aug 31 08:09:32 CDT 2017, timeInQueue: 07:35:37, timeInSystem: 09:05:37
