id: 1, arrivalTime: Aug 27 03:22:41 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 27 03:22:41 CDT 2017, serviceEndTime: Aug 27 04:02:41 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 23, arrivalTime: Aug 30 14:27:52 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 22:32:36 CDT 2017, serviceEndTime: Aug 30 23:02:36 CDT 2017, timeInQueue: 08:04:44, timeInSystem: 08:34:44
id: 24, arrivalTime: Aug 30 14:35:53 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 23:02:36 CDT 2017, serviceEndTime: Aug 30 23:42:36 CDT 2017, timeInQueue: 08:26:43, timeInSystem: 09:06:43
id: 25, arrivalTime: Aug 30 15:00:12 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 23:29:32 CDT 2017, serviceEndTime: Aug 31 00:19:32 CDT 2017, timeInQueue: 08:29:20, timeInSystem: 09:19:20
id: 26, arrivalTime: Aug 30 15:59:18 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 23:42:36 CDT 2017, serviceEndTime: Aug 31 01:22:36 CDT 2017, timeInQueue: 07:43:18, timeInSystem: 09:23:18
id: 29, arrivalTime: Aug 30 16:48:17 CDT 2017, serviceDuration: 100, priority: 2, serviceStartTime: Aug 30 17:19:32 CDT 2017, serviceEndTime: Aug 30 18:59:32 CDT 2017, timeInQueue: 00:31:15, timeInSystem: 02:11:15
id: 27, arrivalTime: Aug 30 16:45:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 00:19:32 CDT 2017, serviceEndTime: Aug 31 01:39:32 CDT 2017, timeInQueue: 07:33:41, timeInSystem: 08:53:41
id: 28, arrivalTime: Aug 30 16:47:15 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 01:22:36 CDT 2017, serviceEndTime: Aug 31 02:52:36 CDT 2017, timeInQueue: 08:35:21, timeInSystem: 10:05:21
id: 30, arrivalTime: Aug 30 17:39:35 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 01:39:32 CDT 2017, serviceEndTime: Aug 31 02:39:32 CDT 2017, timeInQueue: 07:59:57, timeInSystem: 08:59:57
id: 31, arrivalTime: Aug 30 20:02:47 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 31 02:39:32 CDT 2017, serviceEndTime: Aug 31 03:09:32 CDT 2017, timeInQueue: 06:36:45, timeInSystem: 07:06:45
id: 33, arrivalTime: Aug 30 20:10:45 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 31 02:52:36 CDT 2017, serviceEndTime: Aug 31 03:42:36 CDT 2017, timeInQueue: 06:41:51, timeInSystem: 07:31:51
id: 34, arrivalTime: Aug 30 20:18:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 03:09:32 CDT 2017, serviceEndTime: Aug 31 04:49:32 CDT 2017, timeInQueue: 06:50:41, timeInSystem: 08:30:41
id: 32, arrivalTime: Aug 30 20:05:25 CDT 2017, serviceDuration: 40, priority: 2, serviceStartTime: Aug 30 20:22:36 CDT 2017, serviceEndTime: Aug 30 21:02:36 CDT 2017, timeInQueue: 00:17:11, timeInSystem: 00:57:11
id: 36, arrivalTime: Aug 30 20:48:34 CDT 2017, serviceDuration: 90, priority: 2, serviceStartTime: Aug 30 21:02:36 CDT 2017, serviceEndTime: Aug 30 22:32:36 CDT 2017, timeInQueue: 00:14:02, timeInSystem: 01:44:02
id: 35, arrivalTime: Aug 30 20:46:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 03:42:36 CDT 2017, serviceEndTime: Aug 31 05:02:36 CDT 2017, timeInQueue: 06:56:00, timeInSystem: 08:16:00
id: 37, arrivalTime: Aug 30 21:01:39 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 04:49:32 CDT 2017, serviceEndTime: Aug 31 06:29:32 CDT 2017, timeInQueue: 07:47:53, timeInSystem: 09:27:53
id: 38, arrivalTime: Aug 30 21:46:42 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 05:02:36 CDT 2017, serviceEndTime: Aug 31 06:02:36 CDT 2017, timeInQueue: 07:15:54, timeInSystem: 08:15:54
id: 39, arrivalTime: Aug 30 22:41:09 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 06:02:36 CDT 2017, serviceEndTime: Aug 31 07:22:36 CDT 2017, timeInQueue: 07:21:27, timeInSystem: 08:41:27
id: 40, arrivalTime: Aug 30 23:03:55 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 06:29:32 CDT 2017, serviceEndTime: Aug 31 07:59:32 CDT 2017, timeInQueue: 07:25:37, timeInSystem: 08:55:37
