id: 1, arrivalTime: Aug 27 03:22:41 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 27 03:22:41 CDT 2017, serviceEndTime: Aug 27 04:02:41 CDT 2017, timeInQueue: 00:00:00, timeInSystem: 00:40:00
id: 23, arrivalTime: Aug 30 14:27:52 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 30 20:12:36 CDT 2017, serviceEndTime: Aug 30 20:42:36 CDT 2017, timeInQueue: 05:44:44, timeInSystem: 06:14:44
id: 24, arrivalTime: Aug 30 14:35:53 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 30 20:42:36 CDT 2017, serviceEndTime: Aug 30 21:22:36 CDT 2017, timeInQueue: 06:06:43, timeInSystem: 06:46:43
id: 25, arrivalTime: Aug 30 15:00:12 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 30 21:22:36 CDT 2017, serviceEndTime: Aug 30 22:12:36 CDT 2017, timeInQueue: 06:22:24, timeInSystem: 07:12:24
id: 26, arrivalTime: Aug 30 15:59:18 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 21:59:32 CDT 2017, serviceEndTime: Aug 30 23:39:32 CDT 2017, timeInQueue: 06:00:14, timeInSystem: 07:40:14
id: 27, arrivalTime: Aug 30 16:45:51 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 30 22:12:36 CDT 2017, serviceEndTime: Aug 30 23:32:36 CDT 2017, timeInQueue: 05:26:45, timeInSystem: 06:46:45
id: 28, arrivalTime: Aug 30 16:47:15 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 30 23:32:36 CDT 2017, serviceEndTime: Aug 31 01:02:36 CDT 2017, timeInQueue: 06:45:21, timeInSystem: 08:15:21
id: 29, arrivalTime: Aug 30 16:48:17 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 30 23:39:32 CDT 2017, serviceEndTime: Aug 31 01:19:32 CDT 2017, timeInQueue: 06:51:15, timeInSystem: 08:31:15
id: 30, arrivalTime: Aug 30 17:39:35 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 01:02:36 CDT 2017, serviceEndTime: Aug 31 02:02:36 CDT 2017, timeInQueue: 07:23:01, timeInSystem: 08:23:01
id: 31, arrivalTime: Aug 30 20:02:47 CDT 2017, serviceDuration: 30, priority: 1, serviceStartTime: Aug 31 01:19:32 CDT 2017, serviceEndTime: Aug 31 01:49:32 CDT 2017, timeInQueue: 05:16:45, timeInSystem: 05:46:45
id: 32, arrivalTime: Aug 30 20:05:25 CDT 2017, serviceDuration: 40, priority: 1, serviceStartTime: Aug 31 01:49:32 CDT 2017, serviceEndTime: Aug 31 02:29:32 CDT 2017, timeInQueue: 05:44:07, timeInSystem: 06:24:07
id: 33, arrivalTime: Aug 30 20:10:45 CDT 2017, serviceDuration: 50, priority: 1, serviceStartTime: Aug 31 02:02:36 CDT 2017, serviceEndTime: Aug 31 02:52:36 CDT 2017, timeInQueue: 05:51:51, timeInSystem: 06:41:51
id: 34, arrivalTime: Aug 30 20:18:51 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 02:29:32 CDT 2017, serviceEndTime: Aug 31 04:09:32 CDT 2017, timeInQueue: 06:10:41, timeInSystem: 07:50:41
id: 35, arrivalTime: Aug 30 20:46:36 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 02:52:36 CDT 2017, serviceEndTime: Aug 31 04:12:36 CDT 2017, timeInQueue: 06:06:00, timeInSystem: 07:26:00
id: 36, arrivalTime: Aug 30 20:48:34 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 04:09:32 CDT 2017, serviceEndTime: Aug 31 05:39:32 CDT 2017, timeInQueue: 07:20:58, timeInSystem: 08:50:58
id: 37, arrivalTime: Aug 30 21:01:39 CDT 2017, serviceDuration: 100, priority: 1, serviceStartTime: Aug 31 04:12:36 CDT 2017, serviceEndTime: Aug 31 05:52:36 CDT 2017, timeInQueue: 07:10:57, timeInSystem: 08:50:57
id: 38, arrivalTime: Aug 30 21:46:42 CDT 2017, serviceDuration: 60, priority: 1, serviceStartTime: Aug 31 05:39:32 CDT 2017, serviceEndTime: Aug 31 06:39:32 CDT 2017, timeInQueue: 07:52:50, timeInSystem: 08:52:50
id: 39, arrivalTime: Aug 30 22:41:09 CDT 2017, serviceDuration: 80, priority: 1, serviceStartTime: Aug 31 05:52:36 CDT 2017, serviceEndTime: Aug 31 07:12:36 CDT 2017, timeInQueue: 07:11:27, timeInSystem: 08:31:27
id: 40, arrivalTime: Aug 30 23:03:55 CDT 2017, serviceDuration: 90, priority: 1, serviceStartTime: Aug 31 06:39:32 CDT 2017, serviceEndTime: Aug 31 08:09:32 CDT 2017, timeInQueue: 07:35:37, timeInSystem: 09:05:37
